country_name,country_qid,entity,label,type,latitude,longitude
Taiwan,Q865,http://www.wikidata.org/entity/Q27926626,Formosa 1 Offshore Wind Farm,Wind farm,24.705,120.818
Taiwan,Q865,http://www.wikidata.org/entity/Q41381794,Q41381794,Wind farm,,
Taiwan,Q865,http://www.wikidata.org/entity/Q42173665,Sihu wind farm,Wind farm,23.63227778,120.14244444
Taiwan,Q865,http://www.wikidata.org/entity/Q46703193,Q46703193,Wind farm,,
Taiwan,Q865,http://www.wikidata.org/entity/Q41579232,Luzhu wind farm,Wind farm,25.117611111,121.276583333
Taiwan,Q865,http://www.wikidata.org/entity/Q43285516,Taichung Port Wind Farm,Wind farm,24.305972222,120.541638888
Taiwan,Q865,http://www.wikidata.org/entity/Q40431190,Q40431190,Wind farm,25.29216667,121.58316667
Taiwan,Q865,http://www.wikidata.org/entity/Q47493046,Q47493046,Wind farm,24.59130556,120.72102778
Taiwan,Q865,http://www.wikidata.org/entity/Q44652042,Q44652042,Wind farm,25.1255,121.309
Taiwan,Q865,http://www.wikidata.org/entity/Q41928564,Wanggong wind farm,Wind farm,23.989527777,120.337444444
Taiwan,Q865,http://www.wikidata.org/entity/Q56026059,Formosa I Offshore Wind Farm,Wind farm,24.736,120.842
Taiwan,Q865,http://www.wikidata.org/entity/Q40094956,Q40094956,Wind farm,23.62002778,119.61022222
Taiwan,Q865,http://www.wikidata.org/entity/Q42414112,Guanyuan wind farm,Wind farm,25.05644444,121.09086111
Taiwan,Q865,http://www.wikidata.org/entity/Q41461057,Zhanggong wind farm,Wind farm,24.15822222,120.44116667
Taiwan,Q865,http://www.wikidata.org/entity/Q45351089,Yunmai wind farm,Wind farm,23.815666666,120.263138888
Taiwan,Q865,http://www.wikidata.org/entity/Q111169001,Formosa 2 Offshore Wind Farm,Wind farm,24.716194444,120.7755
Taiwan,Q865,http://www.wikidata.org/entity/Q41195786,Q41195786,Wind farm,24.73733333,120.88358333
Taiwan,Q865,http://www.wikidata.org/entity/Q55697283,Greater Changhua Offshore Wind Farms,Wind farm,,
Taiwan,Q865,http://www.wikidata.org/entity/Q97351339,Q97351339,Wind farm,,
Taiwan,Q865,http://www.wikidata.org/entity/Q97351340,Q97351340,Wind farm,,
Taiwan,Q865,http://www.wikidata.org/entity/Q40982698,Q40982698,Wind farm,21.95486111,120.74372222
Taiwan,Q865,http://www.wikidata.org/entity/Q112279083,Q112279083,Wind farm,,
Taiwan,Q865,http://www.wikidata.org/entity/Q47161180,Huxi Windpower Plant,Wind farm,23.584083333,119.678388888
Taiwan,Q865,http://www.wikidata.org/entity/Q117316578,Q117316578,Wind farm,,
Taiwan,Q865,http://www.wikidata.org/entity/Q117316580,Q117316580,Wind farm,,
Taiwan,Q865,http://www.wikidata.org/entity/Q117316587,Q117316587,Wind farm,,
Taiwan,Q865,http://www.wikidata.org/entity/Q117316590,Q117316590,Wind farm,,
Taiwan,Q865,http://www.wikidata.org/entity/Q117316589,Q117316589,Wind farm,,
Taiwan,Q865,http://www.wikidata.org/entity/Q11085480,Cijin Wind Turbine Park,Wind farm,22.5882,120.285
Taiwan,Q865,http://www.wikidata.org/entity/Q41518268,Q41518268,Wind farm,25.02941667,121.04380556
Taiwan,Q865,http://www.wikidata.org/entity/Q111759035,Longmen Wind Farm,Wind farm,23.560937658,119.690189002
Taiwan,Q865,http://www.wikidata.org/entity/Q122518706,Huan-Yang wind farm,Wind farm,,
Finland,Q33,http://www.wikidata.org/entity/Q123574274,Q123574274,Wind farm,61.93584,22.31911
